Reference area;Source type;Sex;Time;Total;Migrants;Non migrants;EU Migrants;Migrants excluding EU;Unknown
Qatar;Labour inspectorate records;Female;2016;1,5;1,7;0,0;;;
Qatar;Labour inspectorate records;Total;2018;21,3;22,4;0,0;;;
Qatar;Labour inspectorate records;Male;2018;24,3;25,3;0,0;;;
Qatar;Labour inspectorate records;Female;2018;2,1;2,4;0,0;;;
Romania;Labour inspectorate records;Total;2010;48,0;;47,9;;;
Romania;Labour inspectorate records;Male;2010;69,7;;69,6;;;
Romania;Labour inspectorate records;Female;2010;24,7;;24,7;;;
Romania;Labour inspectorate records;Total;2011;69,1;;68,9;;;
Romania;Labour inspectorate records;Male;2011;117,7;;117,4;;;
Romania;Labour inspectorate records;Female;2011;25,1;;25,0;;;
Romania;Labour inspectorate records;Total;2012;68,7;;68,6;;;
Romania;Labour inspectorate records;Male;2012;114,6;;114,5;;;
Romania;Labour inspectorate records;Female;2012;27,6;;27,5;;;
Romania;Labour inspectorate records;Total;2013;71,9;;71,8;;;
Romania;Labour inspectorate records;Male;2013;120,0;;119,7;;;
Romania;Labour inspectorate records;Female;2013;28,7;;28,6;;;
Romania;Labour inspectorate records;Total;2014;68,7;;68,5;;;
Romania;Labour inspectorate records;Male;2014;112,0;;111,8;;;
Romania;Labour inspectorate records;Female;2014;29,6;;29,5;;;
Romania;Labour inspectorate records;Total;2015;77,4;;77,2;;;
Romania;Labour inspectorate records;Male;2015;114,1;;113,9;;;
Romania;Labour inspectorate records;Female;2015;36,8;;36,6;;;
Romania;Labour inspectorate records;Total;2016;82,4;;;;;
Russian Federation;Establishment survey;Total;2010;200,0;;;;;
Russian Federation;Establishment survey;Male;2010;260,0;;;;;
Russian Federation;Establishment survey;Female;2010;140,0;;;;;
Russian Federation;Establishment survey;Total;2011;200,0;;;;;
Russian Federation;Establishment survey;Male;2011;250,0;;;;;
Russian Federation;Establishment survey;Female;2011;130,0;;;;;
Russian Federation;Establishment survey;Total;2012;180,0;;;;;
Russian Federation;Establishment survey;Male;2012;220,0;;;;;
Russian Federation;Establishment survey;Female;2012;120,0;;;;;
Russian Federation;Official estimate;Total;2013;160,0;;;;;
Russian Federation;Official estimate;Male;2013;200,0;;;;;
Russian Federation;Official estimate;Female;2013;110,0;;;;;
Russian Federation;Official estimate;Total;2014;140,0;;;;;
Russian Federation;Official estimate;Male;2014;170,0;;;;;
Russian Federation;Official estimate;Female;2014;100,0;;;;;
Russian Federation;Official estimate;Total;2015;130,0;;;;;
Russian Federation;Official estimate;Male;2015;160,0;;;;;
Russian Federation;Official estimate;Female;2015;90,0;;;;;
Réunion;Insurance records;Total;2014;1988,6;;;;;
Singapore;Labour inspectorate records;Total;2014;403,0;;;;;
Singapore;Labour inspectorate records;Total;2015;362,0;;;;;
Slovakia;Labour inspectorate records;Total;2010;387,1;;387,6;115,7;;
Slovakia;Labour inspectorate records;Male;2010;489,0;;490,0;143,2;;
Slovakia;Labour inspectorate records;Female;2010;265,8;;266,0;;;
Slovakia;Labour inspectorate records;Total;2011;360,3;;360,5;135,6;;
Slovakia;Labour inspectorate records;Male;2011;491,7;;492,0;201,3;;
Slovakia;Labour inspectorate records;Female;2011;228,2;;228,3;;;
Slovakia;Labour inspectorate records;Total;2012;347,0;;347,3;122,9;;
Slovakia;Labour inspectorate records;Male;2012;465,0;;465,2;;;
Slovakia;Labour inspectorate records;Female;2012;227,6;;227,9;;;
Slovakia;Labour inspectorate records;Total;2013;375,3;;375,6;205,1;;
Slovakia;Labour inspectorate records;Male;2013;457,9;;458,1;363,6;;
Slovakia;Labour inspectorate records;Female;2013;271,8;;272,3;;;
Slovakia;Labour inspectorate records;Total;2014;362,1;;362,2;304,4;;
Slovakia;Labour inspectorate records;Male;2014;449,3;;449,3;451,8;;
Slovakia;Labour inspectorate records;Female;2014;252,5;;252,8;;;
Slovakia;Labour inspectorate records;Total;2015;449,8;;450,3;333,3;0,0;
Slovakia;Labour inspectorate records;Male;2015;582,8;;583,2;543,5;;
Slovakia;Labour inspectorate records;Female;2015;299,1;;299,6;106,3;;
Slovakia;Labour inspectorate records;Total;2016;441,0;;;;;
Slovakia;Labour inspectorate records;Male;2016;548,0;;;;;
Slovakia;Labour inspectorate records;Female;2016;322,0;;;;;
Slovenia;Other administrative records and related sources;Total;2010;1888,1;;1757,3;1718,5;13014,9;
Slovenia;Other administrative records and related sources;Male;2010;2598,3;;2372,6;2275,9;17538,9;
Slovenia;Other administrative records and related sources;Female;2010;1029,1;;1020,2;564,2;2256,9;
Slovenia;Other administrative records and related sources;Total;2011;1856,7;;1734,7;3016,2;8106,4;
Slovenia;Other administrative records and related sources;Male;2011;2528,2;;2322,9;3537,2;10146,6;
Slovenia;Other administrative records and related sources;Female;2011;1033,5;;1026,5;1188,1;1666,2;
Slovenia;Other administrative records and related sources;Total;2012;1697,3;;1590,7;1619,2;6427,4;
Slovenia;Other administrative records and related sources;Male;2012;2362,7;;2186,1;2308,4;7753,9;
Slovenia;Other administrative records and related sources;Female;2012;900,5;;892,1;585,6;1604,0;
Slovenia;Other administrative records and related sources;Total;2013;1490,8;;1383,1;4696,1;5641,6;
Slovenia;Other administrative records and related sources;Male;2013;2046,7;;1867,9;6055,8;6955,5;
Slovenia;Other administrative records and related sources;Female;2013;820,2;;810,7;1620,2;1384,3;
Slovenia;Other administrative records and related sources;Total;2014;1520,5;;1415,5;4251,8;5358,1;
Slovenia;Other administrative records and related sources;Male;2014;2075,0;;1902,7;6033,4;6412,9;
Slovenia;Other administrative records and related sources;Female;2014;831,3;;824,9;1002,3;1321,4;
Slovenia;Other administrative records and related sources;Total;2015;1512,1;;1419,1;3627,9;4058,2;
Slovenia;Other administrative records and related sources;Male;2015;2050,2;;1896,6;5879,7;5040,1;
Slovenia;Other administrative records and related sources;Female;2015;849,7;;847,1;713,4;1003,8;
Spain;Insurance records;Total;2010;3861,1;;;;;
Spain;Insurance records;Male;2010;5160,0;;;;;
Spain;Insurance records;Female;2010;2317,1;;;;;
Spain;Insurance records;Total;2011;3205,8;;3242,1;2832,9;2998,2;
Spain;Insurance records;Male;2011;4251,4;;4245,1;4305,6;4283,1;
Spain;Insurance records;Female;2011;1983,5;;2044,4;1355,7;1705,3;
Spain;Insurance records;Total;2012;2570,3;;2600,5;2189,1;2432,4;
Spain;Insurance records;Male;2012;3437,8;;3432,0;3310,1;3583,7;
Spain;Insurance records;Female;2012;1612,4;;1664,5;1117,0;1339,7;
Spain;Insurance records;Total;2013;2580,6;;2623,3;1985,5;2397,5;
Spain;Insurance records;Male;2013;3370,2;;3377,5;2919,4;3547,3;
Spain;Insurance records;Female;2013;1710,3;;1777,4;1061,6;1322,1;
Spain;Insurance records;Total;2014;2788,5;;2831,8;2161,5;2597,0;
Spain;Insurance records;Male;2014;3681,9;;3690,9;3127,3;3923,0;
Spain;Insurance records;Female;2014;1835,7;;1905,5;1201,7;1342,7;
Spain;Insurance records;Total;2015;2767,6;;2804,9;2281,3;2564,8;
Spain;Insurance records;Male;2015;3620,8;;3620,4;3324,7;3809,8;
Spain;Insurance records;Female;2015;1824,2;;1894,0;1237,0;1295,1;
Spain;Insurance records;Total;2016;3353,2;3439,6;3343,8;;;
Spain;Insurance records;Male;2016;4448,9;4783,1;4411,5;;;
Spain;Insurance records;Female;2016;2151,8;1889,6;2179,5;;;
Sri Lanka;Labour inspectorate records;Total;2014;18,3;;;;;
Sri Lanka;Labour inspectorate records;Male;2014;21,1;;;;;
Sri Lanka;Labour inspectorate records;Female;2014;12,7;;;;;
Sri Lanka;Labour inspectorate records;Total;2015;16,8;;;;;
Sri Lanka;Labour inspectorate records;Male;2015;19,8;;;;;
Sri Lanka;Labour inspectorate records;Female;2015;11,1;;;;;
Sri Lanka;Labour inspectorate records;Total;2016;17,6;;;;;
Sri Lanka;Labour inspectorate records;Male;2016;21,7;;;;;
Sri Lanka;Labour inspectorate records;Female;2016;10,5;;;;;
Sri Lanka;Labour inspectorate records;Total;2017;19,0;;;;;
Sri Lanka;Labour inspectorate records;Male;2017;23,0;;;;;
Sri Lanka;Labour inspectorate records;Female;2017;12,1;;;;;
Sri Lanka;Labour inspectorate records;Total;2018;18,5;;;;;
Sri Lanka;Labour inspectorate records;Male;2018;21,6;;;;;
Sri Lanka;Labour inspectorate records;Female;2018;12,4;;;;;
Sri Lanka;Labour inspectorate records;Total;2019;17,9;;;;;
Sri Lanka;Labour inspectorate records;Male;2019;20,5;;;;;
Sri Lanka;Labour inspectorate records;Female;2019;12,8;;;;;
Sweden;Other administrative records and related sources;Total;2010;781,4;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2010;886,0;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2010;667,1;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2011;747,8;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2011;852,9;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2011;630,5;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2012;787,7;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2012;880,6;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2012;684,7;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2013;792,8;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2013;879,2;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2013;697,5;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2014;767,1;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2014;812,9;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2014;716,7;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2015;777,2;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Male;2015;819,9;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Female;2015;730,3;;0,0;0,0;0,0;
Sweden;Other administrative records and related sources;Total;2016;1094,0;;;;;
Sweden;Other administrative records and related sources;Male;2016;792,0;;;;;
Sweden;Other administrative records and related sources;Female;2016;622,0;;;;;
Switzerland;Other administrative records and related sources;Total;2010;1850,0;;1446,3;2744,6;4470,2;
Switzerland;Other administrative records and related sources;Male;2010;2717,4;;2103,6;3873,1;6431,8;
Switzerland;Other administrative records and related sources;Female;2010;815,8;;709,2;1013,2;1775,0;
Switzerland;Other administrative records and related sources;Total;2011;1810,6;;1417,6;2661,4;3934,7;
Switzerland;Other administrative records and related sources;Male;2011;2514,0;;1943,0;3585,4;5383,0;
Switzerland;Other administrative records and related sources;Female;2011;868,0;;760,2;1043,2;1689,9;
Switzerland;Other administrative records and related sources;Total;2012;2110,7;;1675,9;3061,2;4383,6;53091,4
Switzerland;Other administrative records and related sources;Male;2012;2944,6;;2302,9;4183,9;6106,5;
Switzerland;Other administrative records and related sources;Female;2012;1005,3;;895,2;1171,9;1820,8;
Switzerland;Other administrative records and related sources;Total;2013;1928,8;;1516,7;2844,8;4069,8;27157,6
Switzerland;Other administrative records and related sources;Male;2013;2831,3;;2196,3;4054,9;5985,9;36401,0
Switzerland;Other administrative records and related sources;Female;2013;874,1;;767,6;1064,4;1632,6;
Switzerland;Other administrative records and related sources;Total;2014;1904,2;;1489,3;2815,3;3998,2;44175,6
Switzerland;Other administrative records and related sources;Male;2014;2815,6;;2178,7;4033,8;5783,3;
Switzerland;Other administrative records and related sources;Female;2014;849,4;;742,0;1031,4;1646,8;
Switzerland;Other administrative records and related sources;Total;2015;;;1627,4;3094,1;4002,4;
Switzerland;Other administrative records and related sources;Male;2015;;;2055,0;3873,6;4994,4;
Switzerland;Other administrative records and related sources;Female;2015;1155,2;;1011,3;1387,7;2087,5;
Thailand;Insurance records;Total;2010;488,7;;;;;
Thailand;Insurance records;Total;2011;434,3;;;;;
Thailand;Insurance records;Total;2012;421,7;;;;;
Thailand;Insurance records;Total;2013;353,0;;;;;
Thailand;Insurance records;Total;2014;321,1;;;;;
Turkey;Insurance records;Total;2010;578,9;77,7;580,8;;;
Turkey;Insurance records;Male;2010;717,8;135,2;718,9;;;
Turkey;Insurance records;Female;2010;147,2;40,1;148,2;;;
Turkey;Insurance records;Total;2011;584,6;213,9;586,0;;;
Turkey;Insurance records;Male;2011;726,9;360,9;727,7;;;
Turkey;Insurance records;Female;2011;144,1;96,3;144,5;;;
Turkey;Insurance records;Total;2012;578,4;313,1;579,6;;;
Turkey;Insurance records;Male;2012;713,0;503,2;713,6;;;
Turkey;Insurance records;Female;2012;177,6;171,2;177,7;;;
Turkey;Insurance records;Total;2013;1168,8;116,3;1173,5;;;
Turkey;Insurance records;Male;2013;1384,2;202,6;1387,2;;;
Turkey;Insurance records;Female;2013;512,6;51,1;517,3;;;
Turkey;Insurance records;Total;2014;1275,9;109,4;1281,6;;;
Turkey;Insurance records;Male;2014;1494,7;146,7;1498,6;;;
Turkey;Insurance records;Female;2014;636,7;80,4;642,7;;;
Turkey;Insurance records;Total;2015;1323,7;160,3;1329,7;;;
Turkey;Insurance records;Male;2015;1544,2;300,5;1548,0;;;
Turkey;Insurance records;Female;2015;714,2;46,7;721,4;;;
Turkey;Insurance records;Total;2016;1530,3;350,7;1536,6;;;
Turkey;Insurance records;Male;2016;1755,5;536,8;1760,2;;;
Turkey;Insurance records;Female;2016;906,3;141,4;913,6;;;
Ukraine;Establishment survey;Total;2010;112,2;;;;;
Ukraine;Establishment survey;Male;2010;185,5;;;;;
Ukraine;Establishment survey;Female;2010;46,8;;;;;
Ukraine;Establishment survey;Total;2011;100,5;;;;;
Ukraine;Establishment survey;Male;2011;168,6;;;;;
Ukraine;Establishment survey;Female;2011;38,7;;;;;
Ukraine;Establishment survey;Total;2012;91,8;;;;;
Ukraine;Establishment survey;Male;2012;150,9;;;;;
Ukraine;Establishment survey;Female;2012;38,9;;;;;
Ukraine;Establishment survey;Total;2013;85,4;;;;;
Ukraine;Establishment survey;Male;2013;141,1;;;;;
Ukraine;Establishment survey;Female;2013;34,9;;;;;
Ukraine;Establishment survey;Total;2014;51,2;;;;;
Ukraine;Establishment survey;Male;2014;82,1;;;;;
Ukraine;Establishment survey;Female;2014;23,8;;;;;
Ukraine;Establishment survey;Total;2015;51,1;;;;;
Ukraine;Establishment survey;Male;2015;79,9;;;;;
Ukraine;Establishment survey;Female;2015;26,2;;;;;
Ukraine;Establishment survey;Total;2016;51,8;;;;;
Ukraine;Establishment survey;Male;2016;80,0;;;;;
Ukraine;Establishment survey;Female;2016;27,5;;;;;
Ukraine;Establishment survey;Total;2017;53,5;;;;;
Ukraine;Establishment survey;Male;2017;83,6;;;;;
Ukraine;Establishment survey;Female;2017;27,8;;;;;
Ukraine;Establishment survey;Total;2018;49,1;;;;;
Ukraine;Establishment survey;Male;2018;76,8;;;;;
Ukraine;Establishment survey;Female;2018;25,6;;;;;
Ukraine;Establishment survey;Total;2019;53,5;;;;;
Ukraine;Establishment survey;Male;2019;81,9;;;;;
Ukraine;Establishment survey;Female;2019;29,1;;;;;
United Kingdom;Insurance records;Total;2010;906,0;;987,3;0,0;0,0;
United Kingdom;Insurance records;Male;2010;1094,9;;1196,8;0,0;0,0;
United Kingdom;Insurance records;Female;2010;687,9;;747,0;0,0;0,0;
United Kingdom;Insurance records;Total;2011;864,7;;0,0;0,0;0,0;
United Kingdom;Insurance records;Male;2011;1044,9;;0,0;0,0;0,0;
United Kingdom;Insurance records;Female;2011;656,9;;0,0;0,0;0,0;
United Kingdom;Insurance records;Total;2012;776,3;;0,0;0,0;0,0;
United Kingdom;Insurance records;Male;2012;916,3;;0,0;0,0;0,0;
United Kingdom;Insurance records;Female;2012;614,6;;0,0;0,0;0,0;
United Kingdom;Insurance records;Total;2013;831,5;;0,0;0,0;0,0;
United Kingdom;Insurance records;Male;2013;994,3;;0,0;0,0;0,0;
United Kingdom;Insurance records;Female;2013;645,9;;0,0;0,0;0,0;
United Kingdom;Insurance records;Total;2014;827,1;;1,4;3,1;3,1;
United Kingdom;Insurance records;Male;2014;999,5;;2,3;4,8;5,3;
United Kingdom;Insurance records;Female;2014;632,8;;0,3;1,2;0,0;
United Kingdom;Insurance records;Total;2015;759,6;;0,0;0,0;0,0;
United Kingdom;Insurance records;Male;2015;908,5;;0,0;0,0;0,0;
United Kingdom;Insurance records;Female;2015;589,3;;0,0;0,0;0,0;
United States;Establishment survey;Total;2010;1179,0;;;;;
United States;Establishment survey;Male;2010;1276,0;;;;;
United States;Establishment survey;Female;2010;1057,0;;;;;
United States;Establishment survey;Total;2011;1164,0;;;;;
United States;Establishment survey;Male;2011;1273,0;;;;;
United States;Establishment survey;Female;2011;1027,0;;;;;
United States;Establishment survey;Total;2012;1118,0;;;;;
United States;Establishment survey;Male;2012;1221,0;;;;;
United States;Establishment survey;Female;2012;988,0;;;;;
United States;Establishment survey;Total;2013;1094,0;;;;;
United States;Establishment survey;Male;2013;1192,0;;;;;
United States;Establishment survey;Female;2013;970,0;;;;;
United States;Establishment survey;Total;2014;1071,0;;;;;
United States;Establishment survey;Male;2014;1165,0;;;;;
United States;Establishment survey;Female;2014;951,0;;;;;
Uruguay;Insurance records;Total;2018;2654,3;;;;;
Uzbekistan;Official estimate;Total;2010;76,8;;;;;
Uzbekistan;Official estimate;Male;2010;84,7;;;;;
Uzbekistan;Official estimate;Female;2010;51,8;;;;;
Uzbekistan;Official estimate;Total;2011;40,1;;;;;
Uzbekistan;Official estimate;Male;2011;47,4;;;;;
Uzbekistan;Official estimate;Female;2011;17,1;;;;;
Uzbekistan;Official estimate;Total;2012;55,1;;;;;
Uzbekistan;Official estimate;Male;2012;50,1;;;;;
Uzbekistan;Official estimate;Female;2012;16,4;;;;;
Uzbekistan;Official estimate;Total;2013;41,9;;;;;
Uzbekistan;Official estimate;Male;2013;49,9;;;;;
Uzbekistan;Official estimate;Female;2013;15,0;;;;;
Uzbekistan;Official estimate;Total;2014;45,1;;;;;
Uzbekistan;Official estimate;Male;2014;53,7;;;;;
Uzbekistan;Official estimate;Female;2014;15,3;;;;;
Uzbekistan;Official estimate;Total;2015;38,0;;;;;
Uzbekistan;Official estimate;Male;2015;44,0;;44,0;;;
Uzbekistan;Official estimate;Female;2015;17,0;;17,0;;;
Uzbekistan;Official estimate;Total;2016;38,0;;38,0;;;
Uzbekistan;Official estimate;Male;2016;44,0;;44,0;;;
Uzbekistan;Official estimate;Female;2016;16,0;;16,0;;;
Uzbekistan;Official estimate;Total;2017;33,0;;33,0;;;
Uzbekistan;Official estimate;Male;2017;36,0;;36,0;;;
Uzbekistan;Official estimate;Female;2017;18,0;;18,0;;;
Uzbekistan;Official estimate;Total;2018;34,0;;34,0;;;
Uzbekistan;Official estimate;Male;2018;41,0;;41,0;;;
Uzbekistan;Official estimate;Female;2018;10,0;;10,0;;;
Uzbekistan;Official estimate;Total;2019;36,0;;36,0;;;
Uzbekistan;Official estimate;Male;2019;43,0;;43,0;;;
Uzbekistan;Official estimate;Female;2019;9,0;;9,0;;;
Zimbabwe;Insurance records;Total;2011;391,1;;;;;
Zimbabwe;Insurance records;Male;2011;444,3;;;;;
Zimbabwe;Insurance records;Female;2011;172,0;;;;;
Zimbabwe;Insurance records;Total;2012;480,1;;;;;
Zimbabwe;Insurance records;Male;2012;537,3;;;;;
Zimbabwe;Insurance records;Female;2012;250,7;;;;;
