Reference area;Source type;Sex;Time;Total;Migrants;Non migrants;EU Migrants;Migrants excluding EU;Unknown
Romania;Labour inspectorate records;Female;2015;884;;878;2;2;2
Romania;Labour inspectorate records;Total;2016;4125;;;;;
Romania;Labour inspectorate records;Male;2016;3020;;;;;
Romania;Labour inspectorate records;Female;2016;1105;;;;;
Réunion;Insurance records;Total;2014;3516;;;;;
Réunion;Insurance records;Male;2014;2321;;;;;
Réunion;Insurance records;Female;2014;1195;;;;;
San Marino;Official estimate;Total;2014;649;;;;;
Singapore;Labour inspectorate records;Total;2010;10264;;;;;
Singapore;Labour inspectorate records;Total;2011;10060;;;;;
Singapore;Labour inspectorate records;Total;2012;11057;;;;;
Singapore;Labour inspectorate records;Total;2013;11842;;;;;
Singapore;Labour inspectorate records;Total;2014;13535;;;;;
Singapore;Labour inspectorate records;Male;2014;10927;;;;;
Singapore;Labour inspectorate records;Female;2014;2608;;;;;
Singapore;Labour inspectorate records;Total;2015;12285;;;;;
Singapore;Labour inspectorate records;Male;2015;9854;;;;;
Singapore;Labour inspectorate records;Female;2015;2431;;;;;
Singapore;Labour inspectorate records;Total;2016;12948;;;;;
Singapore;Labour inspectorate records;Male;2016;10274;;;;;
Singapore;Labour inspectorate records;Female;2016;2674;;;;;
Singapore;Labour inspectorate records;Total;2017;12456;;;;;
Singapore;Labour inspectorate records;Male;2017;9663;;;;;
Singapore;Labour inspectorate records;Female;2017;2793;;;;;
Singapore;Labour inspectorate records;Total;2018;12769;;;;;
Singapore;Labour inspectorate records;Male;2018;9795;;;;;
Singapore;Labour inspectorate records;Female;2018;2974;;;;;
Singapore;Labour inspectorate records;Total;2019;13740;;;;;
Singapore;Labour inspectorate records;Male;2019;10449;;;;;
Singapore;Labour inspectorate records;Female;2019;3291;;;;;
Slovakia;Labour inspectorate records;Total;2010;9126;;9118;4;2;2
Slovakia;Labour inspectorate records;Male;2010;6266;;6258;4;2;2
Slovakia;Labour inspectorate records;Female;2010;2860;;2860;0;0;
Slovakia;Labour inspectorate records;Total;2011;8790;;8778;4;4;4
Slovakia;Labour inspectorate records;Male;2011;6014;;6004;4;2;4
Slovakia;Labour inspectorate records;Female;2011;2776;;2774;0;2;
Slovakia;Labour inspectorate records;Total;2012;8484;;8474;4;4;2
Slovakia;Labour inspectorate records;Male;2012;5718;;5710;4;2;2
Slovakia;Labour inspectorate records;Female;2012;2766;;2764;0;2;
Slovakia;Labour inspectorate records;Total;2013;8741;;8729;8;2;2
Slovakia;Labour inspectorate records;Male;2013;5931;;5919;8;2;2
Slovakia;Labour inspectorate records;Female;2013;2810;;2810;0;0;
Slovakia;Labour inspectorate records;Total;2014;8557;;8535;14;4;4
Slovakia;Labour inspectorate records;Male;2014;5914;;5894;14;4;2
Slovakia;Labour inspectorate records;Female;2014;2643;;2641;0;0;2
Slovakia;Labour inspectorate records;Total;2015;9249;;9232;13;0;4
Slovakia;Labour inspectorate records;Male;2015;6367;;6354;11;0;2
Slovakia;Labour inspectorate records;Female;2015;2882;;2878;2;0;2
Slovakia;Labour inspectorate records;Total;2016;9304;;;;;
Slovakia;Labour inspectorate records;Male;2016;6096;;;;;
Slovakia;Labour inspectorate records;Female;2016;3208;;;;;
Slovenia;Other administrative records and related sources;Total;2010;16367;;15020;37;1308;2
Slovenia;Other administrative records and related sources;Male;2010;12330;;11055;33;1240;2
Slovenia;Other administrative records and related sources;Female;2010;4037;;3965;4;68;
Slovenia;Other administrative records and related sources;Total;2011;14983;;13716;65;1146;56
Slovenia;Other administrative records and related sources;Male;2011;11236;;10036;59;1087;54
Slovenia;Other administrative records and related sources;Female;2011;3747;;3680;6;59;2
Slovenia;Other administrative records and related sources;Total;2012;14298;;13078;62;1055;103
Slovenia;Other administrative records and related sources;Male;2012;10846;;9704;53;997;92
Slovenia;Other administrative records and related sources;Female;2012;3452;;3374;9;58;11
Slovenia;Other administrative records and related sources;Total;2013;12537;;11332;170;1016;19
Slovenia;Other administrative records and related sources;Male;2013;9411;;8285;152;957;17
Slovenia;Other administrative records and related sources;Female;2013;3126;;3047;18;59;2
Slovenia;Other administrative records and related sources;Total;2014;12314;;11145;154;1013;2
Slovenia;Other administrative records and related sources;Male;2014;9312;;8212;141;957;2
Slovenia;Other administrative records and related sources;Female;2014;3002;;2933;13;56;
Slovenia;Other administrative records and related sources;Total;2015;12450;;11268;140;1038;4
Slovenia;Other administrative records and related sources;Male;2015;9314;;8210;128;974;2
Slovenia;Other administrative records and related sources;Female;2015;3136;;3058;12;64;2
South Africa;Other administrative records and related sources;Total;2010;17268;;;;;
South Africa;Other administrative records and related sources;Total;2013;9375;;;;;
South Africa;Other administrative records and related sources;Total;2016;155427;5027;150400;;;
South Africa;Other administrative records and related sources;Male;2016;110753;4411;106342;;;
South Africa;Other administrative records and related sources;Female;2016;44674;616;44058;;;
Spain;Insurance records;Total;2011;467472;;413750;16659;36948;115
Spain;Insurance records;Male;2011;334133;;294990;12656;26406;81
Spain;Insurance records;Female;2011;133339;;118760;4003;10542;34
Spain;Insurance records;Total;2012;355811;;316984;12646;26147;34
Spain;Insurance records;Male;2012;249725;;221709;9317;18681;18
Spain;Insurance records;Female;2012;106086;;95275;3329;7466;16
Spain;Insurance records;Total;2013;370177;;334020;12031;24111;15
Spain;Insurance records;Male;2013;253485;;227536;8773;17167;9
Spain;Insurance records;Female;2013;116692;;106484;3258;6944;6
Spain;Insurance records;Total;2014;387441;;351612;12744;23063;22
Spain;Insurance records;Male;2014;264011;;237962;9164;16867;18
Spain;Insurance records;Female;2014;123430;;113650;3580;6196;4
Spain;Insurance records;Total;2015;413755;;374537;14161;25038;19
Spain;Insurance records;Male;2015;284240;;255191;10295;18741;13
Spain;Insurance records;Female;2015;129515;;119346;3866;6297;6
Spain;Insurance records;Total;2016;487494;49136;438358;;;
Spain;Insurance records;Male;2016;338286;36603;301683;;;
Spain;Insurance records;Female;2016;149208;12533;136675;;;
Sri Lanka;Labour inspectorate records;Total;2010;1456;;;;;
Sri Lanka;Labour inspectorate records;Total;2014;1405;;;;;
Sri Lanka;Labour inspectorate records;Male;2014;1073;;;;;
Sri Lanka;Labour inspectorate records;Female;2014;332;;;;;
Sri Lanka;Labour inspectorate records;Total;2015;1313;;;;;
Sri Lanka;Labour inspectorate records;Male;2015;1011;;;;;
Sri Lanka;Labour inspectorate records;Female;2015;302;;;;;
Sri Lanka;Labour inspectorate records;Total;2016;1405;;;;;
Sri Lanka;Labour inspectorate records;Male;2016;1105;;;;;
Sri Lanka;Labour inspectorate records;Female;2016;300;;;;;
Sri Lanka;Labour inspectorate records;Total;2017;1564;;;;;
Sri Lanka;Labour inspectorate records;Male;2017;1203;;;;;
Sri Lanka;Labour inspectorate records;Female;2017;361;;;;;
Sri Lanka;Labour inspectorate records;Total;2018;1492;;;;;
Sri Lanka;Labour inspectorate records;Male;2018;1147;;;;;
Sri Lanka;Labour inspectorate records;Female;2018;345;;;;;
Sri Lanka;Labour inspectorate records;Total;2019;1461;;;;;
Sri Lanka;Labour inspectorate records;Male;2019;1102;;;;;
Sri Lanka;Labour inspectorate records;Female;2019;359;;;;;
Sweden;Other administrative records and related sources;Total;2010;34201;;0;0;0;34201
Sweden;Other administrative records and related sources;Male;2010;20254;;0;0;0;20254
Sweden;Other administrative records and related sources;Female;2010;13947;;0;0;0;13947
Sweden;Other administrative records and related sources;Total;2011;34590;;0;0;0;34590
Sweden;Other administrative records and related sources;Male;2011;20796;;0;0;0;20796
Sweden;Other administrative records and related sources;Female;2011;13794;;0;0;0;13794
Sweden;Other administrative records and related sources;Total;2012;36098;;0;0;0;36098
Sweden;Other administrative records and related sources;Male;2012;21220;;0;0;0;21220
Sweden;Other administrative records and related sources;Female;2012;14878;;0;0;0;14878
Sweden;Other administrative records and related sources;Total;2013;36188;;0;0;0;36188
Sweden;Other administrative records and related sources;Male;2013;21058;;0;0;0;21058
Sweden;Other administrative records and related sources;Female;2013;15130;;0;0;0;15130
Sweden;Other administrative records and related sources;Total;2014;35296;;0;0;0;35296
Sweden;Other administrative records and related sources;Male;2014;19596;;0;0;0;19596
Sweden;Other administrative records and related sources;Female;2014;15700;;0;0;0;15700
Sweden;Other administrative records and related sources;Total;2015;36362;;0;0;0;36362
Sweden;Other administrative records and related sources;Male;2015;20082;;0;0;0;20082
Sweden;Other administrative records and related sources;Female;2015;16280;;0;0;0;16280
Sweden;Other administrative records and related sources;Total;2016;33623;;;;;
Sweden;Other administrative records and related sources;Male;2016;19482;;;;;
Sweden;Other administrative records and related sources;Female;2016;14141;;;;;
Switzerland;Other administrative records and related sources;Total;2010;79191;;48138;18233;12820;
Switzerland;Other administrative records and related sources;Male;2010;63264;;37012;15576;10676;
Switzerland;Other administrative records and related sources;Female;2010;15927;;11126;2657;2144;
Switzerland;Other administrative records and related sources;Total;2011;84208;;50792;19988;12419;1009
Switzerland;Other administrative records and related sources;Male;2011;66957;;38772;17064;10298;823
Switzerland;Other administrative records and related sources;Female;2011;17251;;12020;2924;2121;186
Switzerland;Other administrative records and related sources;Total;2012;85426;;51825;20779;12032;790
Switzerland;Other administrative records and related sources;Male;2012;67930;;39565;17747;10002;616
Switzerland;Other administrative records and related sources;Female;2012;17496;;12260;3032;2030;174
Switzerland;Other administrative records and related sources;Total;2013;86038;;51435;21829;12195;579
Switzerland;Other administrative records and related sources;Male;2013;68060;;39052;18523;10042;443
Switzerland;Other administrative records and related sources;Female;2013;17978;;12383;3306;2153;136
Switzerland;Other administrative records and related sources;Total;2014;86346;;50963;22687;12203;493
Switzerland;Other administrative records and related sources;Male;2014;68492;;38776;19314;10034;368
Switzerland;Other administrative records and related sources;Female;2014;17854;;12187;3373;2169;125
Switzerland;Other administrative records and related sources;Total;2015;;;49892;22972;11074;1717
Switzerland;Other administrative records and related sources;Male;2015;;;37504;19464;9001;1463
Switzerland;Other administrative records and related sources;Female;2015;18223;;12388;3508;2073;254
Thailand;Insurance records;Total;2010;39919;;;;;
Thailand;Insurance records;Total;2011;35709;;;;;
Thailand;Insurance records;Total;2012;36165;;;;;
Thailand;Insurance records;Total;2013;31419;;;;;
Thailand;Insurance records;Total;2014;29328;;;;;
Trinidad and Tobago;Other administrative records and related sources;Total;2010;833;;;;;
Turkey;Insurance records;Total;2010;62903;32;62871;;;
Turkey;Insurance records;Male;2010;59011;22;58989;;;
Turkey;Insurance records;Female;2010;3892;10;3882;;;
Turkey;Insurance records;Total;2011;69227;100;69127;;;
Turkey;Insurance records;Male;2011;65059;75;64984;;;
Turkey;Insurance records;Female;2011;4168;25;4143;;;
Turkey;Insurance records;Total;2012;74871;182;74689;;;
Turkey;Insurance records;Male;2012;69090;125;68965;;;
Turkey;Insurance records;Female;2012;5781;57;5724;;;
Turkey;Insurance records;Total;2013;191468;84;191384;;;
Turkey;Insurance records;Male;2013;170719;63;170656;;;
Turkey;Insurance records;Female;2013;20749;21;20728;;;
Turkey;Insurance records;Total;2014;221463;92;221371;;;
Turkey;Insurance records;Male;2014;193281;54;193227;;;
Turkey;Insurance records;Female;2014;28182;38;28144;;;
Turkey;Insurance records;Total;2015;241684;149;241535;;;
Turkey;Insurance records;Male;2015;207047;125;206922;;;
Turkey;Insurance records;Female;2015;34637;24;34613;;;
Turkey;Insurance records;Total;2016;286265;348;285917;;;
Turkey;Insurance records;Male;2016;241303;282;241021;;;
Turkey;Insurance records;Female;2016;44962;66;44896;;;
Ukraine;Establishment survey;Total;2010;11654;;;;;
Ukraine;Establishment survey;Male;2010;9081;;;;;
Ukraine;Establishment survey;Female;2010;2573;;;;;
Ukraine;Establishment survey;Total;2011;10317;;;;;
Ukraine;Establishment survey;Male;2011;8233;;;;;
Ukraine;Establishment survey;Female;2011;2084;;;;;
Ukraine;Establishment survey;Total;2012;9480;;;;;
Ukraine;Establishment survey;Male;2012;7360;;;;;
Ukraine;Establishment survey;Female;2012;2120;;;;;
Ukraine;Establishment survey;Total;2013;8064;;;;;
Ukraine;Establishment survey;Male;2013;6339;;;;;
Ukraine;Establishment survey;Female;2013;1725;;;;;
Ukraine;Establishment survey;Total;2014;4589;;;;;
Ukraine;Establishment survey;Male;2014;3461;;;;;
Ukraine;Establishment survey;Female;2014;1128;;;;;
Ukraine;Establishment survey;Total;2015;4119;;;;;
Ukraine;Establishment survey;Male;2015;2986;;;;;
Ukraine;Establishment survey;Female;2015;1133;;;;;
Ukraine;Establishment survey;Total;2016;4072;;;;;
Ukraine;Establishment survey;Male;2016;2908;;;;;
Ukraine;Establishment survey;Female;2016;1164;;;;;
Ukraine;Establishment survey;Total;2017;4109;;;;;
Ukraine;Establishment survey;Male;2017;2957;;;;;
Ukraine;Establishment survey;Female;2017;1152;;;;;
Ukraine;Establishment survey;Total;2018;3765;;;;;
Ukraine;Establishment survey;Male;2018;2704;;;;;
Ukraine;Establishment survey;Female;2018;1061;;;;;
Ukraine;Establishment survey;Total;2019;3984;;;;;
Ukraine;Establishment survey;Male;2019;2819;;;;;
Ukraine;Establishment survey;Female;2019;1165;;;;;
United Kingdom;Insurance records;Total;2010;252594;;252594;0;0;
United Kingdom;Insurance records;Male;2010;163587;;163587;0;0;
United Kingdom;Insurance records;Female;2010;89007;;89007;0;0;
United Kingdom;Insurance records;Total;2011;245464;;0;0;0;245464
United Kingdom;Insurance records;Male;2011;158863;;0;0;0;158863
United Kingdom;Insurance records;Female;2011;86601;;0;0;0;86601
United Kingdom;Insurance records;Total;2012;227645;;0;0;0;227645
United Kingdom;Insurance records;Male;2012;144007;;0;0;0;144007
United Kingdom;Insurance records;Female;2012;83638;;0;0;0;83638
United Kingdom;Insurance records;Total;2013;243751;;0;0;0;243751
United Kingdom;Insurance records;Male;2013;155302;;0;0;0;155302
United Kingdom;Insurance records;Female;2013;88449;;0;0;0;88449
United Kingdom;Insurance records;Total;2014;244907;;362;51;35;244459
United Kingdom;Insurance records;Male;2014;156842;;325;41;35;156441
United Kingdom;Insurance records;Female;2014;88065;;37;10;0;88018
United Kingdom;Insurance records;Total;2015;236763;;0;0;0;236763
United Kingdom;Insurance records;Male;2015;151063;;0;0;0;151063
United Kingdom;Insurance records;Female;2015;85700;;0;0;0;85700
United States;Establishment survey;Total;2010;1191100;;;;;
United States;Establishment survey;Male;2010;712080;;;;;
United States;Establishment survey;Female;2010;472520;;;;;
United States;Establishment survey;Total;2011;1181290;;;;;
United States;Establishment survey;Male;2011;718130;;;;;
United States;Establishment survey;Female;2011;458250;;;;;
United States;Establishment survey;Total;2012;1149270;;;;;
United States;Establishment survey;Male;2012;702250;;;;;
United States;Establishment survey;Female;2012;447020;;;;;
Uruguay;Insurance records;Total;2013;22855;;;;;
Uruguay;Insurance records;Male;2013;15461;;;;;
Uruguay;Insurance records;Female;2013;7394;;;;;
Uruguay;Insurance records;Total;2016;34009;;;;;
Uruguay;Insurance records;Male;2016;24043;;;;;
Uruguay;Insurance records;Female;2016;8783;;;;;
Uruguay;Insurance records;Total;2018;32751;;;;;
Uruguay;Insurance records;Male;2018;23761;;;;;
Uruguay;Insurance records;Female;2018;8886;;;;;
Uzbekistan;Official estimate;Total;2015;242;;242;;;
Uzbekistan;Official estimate;Male;2015;219;;219;;;
Uzbekistan;Official estimate;Female;2015;23;;23;;;
Uzbekistan;Official estimate;Total;2016;274;;274;;;
Uzbekistan;Official estimate;Male;2016;249;;249;;;
Uzbekistan;Official estimate;Female;2016;25;;25;;;
Uzbekistan;Official estimate;Total;2017;233;;233;;;
Uzbekistan;Official estimate;Male;2017;206;;206;;;
Uzbekistan;Official estimate;Female;2017;27;;27;;;
Uzbekistan;Official estimate;Total;2018;231;;231;;;
Uzbekistan;Official estimate;Male;2018;217;;217;;;
Uzbekistan;Official estimate;Female;2018;14;;14;;;
Uzbekistan;Official estimate;Total;2019;237;;237;;;
Uzbekistan;Official estimate;Male;2019;224;;224;;;
Uzbekistan;Official estimate;Female;2019;13;;13;;;
Zimbabwe;Insurance records;Total;2011;3874;;;;;
Zimbabwe;Insurance records;Male;2011;3541;;;;;
Zimbabwe;Insurance records;Female;2011;333;;;;;
Zimbabwe;Insurance records;Total;2012;4586;;;;;
Zimbabwe;Insurance records;Male;2012;4108;;;;;
Zimbabwe;Insurance records;Female;2012;478;;;;;
Zimbabwe;Insurance records;Total;2014;5226;;;;;
Zimbabwe;Insurance records;Male;2014;4649;;;;;
Zimbabwe;Insurance records;Female;2014;577;;;;;
